timestamp,ATTITUDE.time_boot_ms,ATTITUDE.roll,ATTITUDE.pitch,ATTITUDE.yaw,ATTITUDE.rollspeed,ATTITUDE.pitchspeed,ATTITUDE.yawspeed,SERVO_OUTPUT_RAW.time_usec,SERVO_OUTPUT_RAW.port,SERVO_OUTPUT_RAW.servo1_raw,SERVO_OUTPUT_RAW.servo2_raw,SERVO_OUTPUT_RAW.servo3_raw,SERVO_OUTPUT_RAW.servo4_raw,SERVO_OUTPUT_RAW.servo5_raw,SERVO_OUTPUT_RAW.servo6_raw,SERVO_OUTPUT_RAW.servo7_raw,SERVO_OUTPUT_RAW.servo8_raw,SERVO_OUTPUT_RAW.servo9_raw,SERVO_OUTPUT_RAW.servo10_raw,SERVO_OUTPUT_RAW.servo11_raw,SERVO_OUTPUT_RAW.servo12_raw,SERVO_OUTPUT_RAW.servo13_raw,SERVO_OUTPUT_RAW.servo14_raw,SERVO_OUTPUT_RAW.servo15_raw,SERVO_OUTPUT_RAW.servo16_raw,NAV_CONTROLLER_OUTPUT.nav_roll,NAV_CONTROLLER_OUTPUT.nav_pitch,NAV_CONTROLLER_OUTPUT.nav_bearing,NAV_CONTROLLER_OUTPUT.target_bearing,NAV_CONTROLLER_OUTPUT.wp_dist,NAV_CONTROLLER_OUTPUT.alt_error,NAV_CONTROLLER_OUTPUT.aspd_error,NAV_CONTROLLER_OUTPUT.xtrack_error
1634615707.65145183,72100,0.0014072951162233949,0.0011801046784967184,-0.12116488814353943,0.00041587691521272063,0.00026360695483163,0.00045894045615568757,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615707.65401196,,,,,,,,72100315,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615707.91216803,72360,0.0014052136102691293,0.001178298145532608,-0.12113739550113678,0.00027982547180727124,0.0002381998347118497,0.0004140069358982146,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615707.91550803,,,,,,,,72360211,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615708.15531993,72600,0.0014046469004824758,0.0011844522086903453,-0.12110326439142227,0.00032737787114456296,0.00031487271189689636,0.00046764215221628547,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615708.15821981,,,,,,,,72600948,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615708.41117597,72860,0.0014015468768775463,0.0011805150425061584,-0.12106799334287643,0.00031877931905910373,0.0002799963694997132,0.00047170097241178155,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615708.41396403,,,,,,,,72860844,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615708.65197182,73100,0.0014018547954037786,0.0011757781030610204,-0.12104294449090958,0.00034254160709679127,0.00023433868773281574,0.0004312307573854923,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615708.65457582,,,,,,,,73100748,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615708.91261601,73360,0.0014029355952516198,0.0011785763781517744,-0.12101539969444275,0.0002859057276509702,0.00027546152705326676,0.00044515542685985565,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615708.91545200,,,,,,,,73360644,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615709.15524387,73600,0.0014069844037294388,0.0011758159380406141,-0.12098146975040436,0.00042006809962913394,0.0002576065016910434,0.0004973661853000522,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615709.15782785,,,,,,,,73600548,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615709.41324401,73860,0.001410901197232306,0.0011691454565152526,-0.12094973772764206,0.00031191337620839477,0.00025812070816755295,0.00044607475865632296,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615709.41595602,,,,,,,,73860444,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615709.65410399,74100,0.001411269186064601,0.0011694013373926282,-0.12091895192861557,0.0004174967180006206,0.0003065252094529569,0.00041491829324513674,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615709.65703583,,,,,,,,74100348,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615709.91231203,74360,0.0014110640622675419,0.0011700480245053768,-0.12089124321937561,0.0003434834652580321,0.00023709808010607958,0.00043071690015494823,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615709.91526794,,,,,,,,74360244,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615710.15325189,74600,0.0014161820290610194,0.00116998131852597,-0.12086620926856995,0.00033239880576729774,0.00029801944037899375,0.00038203573785722256,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615710.15628386,,,,,,,,74600148,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615710.41617584,74860,0.0014136428944766521,0.0011685483623296022,-0.12083446234464645,0.00032693229150027037,0.00026351306587457657,0.0004296643892303109,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615710.41915584,,,,,,,,74860877,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615710.65209985,75100,0.001413866295479238,0.0011723757488653064,-0.12080325931310654,0.0003496144781820476,0.000289655989035964,0.0004366830689832568,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615710.65477204,,,,,,,,75100781,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615710.91281199,75360,0.001416196464560926,0.0011739059118553996,-0.12077291309833527,0.00029278069268912077,0.00033636181615293026,0.0005025502759963274,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615710.91585994,,,,,,,,75360677,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615711.15375996,75600,0.0014184917090460658,0.0011749396799132228,-0.12073598057031631,0.00033636571606621146,0.00022977188928052783,0.00043642474338412285,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615711.15672398,,,,,,,,75600581,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615711.41193604,75860,0.0014157455880194902,0.0011751075508072972,-0.1206994280219078,0.00045797612983733416,0.00029749341774731874,0.0004220807459205389,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615711.41509604,,,,,,,,75860477,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615711.65349603,76100,0.0014191310619935393,0.001172941061668098,-0.12066961079835892,0.00036390277091413736,0.0003509063390083611,0.00043728388845920563,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615711.65619993,,,,,,,,76100381,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1634615711.91480398,76360,0.0014144869055598974,0.0011743750656023622,-0.12063364684581757,0.00042190408566966653,0.00028420856688171625,0.0004548470606096089,,,,,,,,,,,,,,,,,,,,,,,,,,
1634615711.91775203,,,,,,,,76360277,0,1500,1500,1000,1500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
